got_pizza,karma,age,raop_age,pop_request,activity,total_posts,raop_posts,prev_raop_post,words,poor,student,grateful,score
0,0,0,0,2,0,0,0,First Post,66,Poor not in post,No student,Grateful not in post,-2
0,1463,299.912638889,0,3,17,96,0,First Post,16,Poor not in post,No student,Grateful not in post,2
0,2082,375.463564815,0,4,43,44,0,First Post,23,Poor not in post,No student,Grateful not in post,-2
1,5432,203.954016204,97.7316550926,34,65,40,1,Posted Before,2,Poor not in post,No student,Grateful not in post,0
0,2179,674.052361111,0,4,49,46,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
1,168,77.3211458333,0,24,7,6,0,First Post,44,Poor not in post,No student,Grateful not in post,1
1,0,0,0,8,0,0,0,First Post,93,Poor not in post,Student,Grateful not in post,6
0,1260,370.140324074,0,3,21,16,0,First Post,166,Poor not in post,No student,Grateful not in post,-3
0,1667,189.600104167,0,4,30,15,0,First Post,92,Poor not in post,Student,Grateful not in post,1
0,0,0,0,2,0,0,0,First Post,83,Poor not in post,No student,Grateful not in post,6
0,161,800.808009259,0,1,7,6,0,First Post,80,Poor not in post,No student,Grateful not in post,2
1,3,2.0230787037,0,21,1,0,0,First Post,67,Poor not in post,No student,Grateful not in post,3
0,55,63.3052199074,0,3,11,4,0,First Post,33,Poor not in post,No student,Grateful not in post,-1
0,6,13.1126157407,0,5,4,2,0,First Post,60,Poor not in post,No student,Grateful in post,5
1,0,0,0,3,0,0,0,First Post,161,Poor not in post,Student,Grateful not in post,7
0,1380,274.611944444,214.858414352,1,46,29,0,First Post,81,Poor not in post,No student,Grateful not in post,-2
0,39,52.4436226852,0,7,2,0,0,First Post,113,Poor not in post,No student,Grateful not in post,-9
0,1137,82.7163888889,0,5,63,3,0,First Post,25,Poor not in post,No student,Grateful not in post,-5
0,0,0,0,4,0,0,0,First Post,165,Poor not in post,No student,Grateful in post,-2
0,916,231.23412037,0,5,23,27,0,First Post,31,Poor not in post,No student,Grateful not in post,-3
0,2102,1151.8499537,0,6,42,118,0,First Post,139,Poor not in post,No student,Grateful not in post,-13
0,48,84.8387037037,6.75929398148,4,6,1,0,First Post,22,Poor not in post,No student,Grateful not in post,1
0,0,0,0,2,0,0,0,First Post,27,Poor not in post,No student,Grateful not in post,0
0,330,715.591793981,0,4,10,8,0,First Post,30,Poor not in post,No student,Grateful not in post,0
0,994,186.147986111,0,13,45,18,0,First Post,236,Poor not in post,No student,Grateful not in post,0
1,6195,228.843877315,0,1,27,21,0,First Post,58,Poor not in post,No student,Grateful not in post,6
0,1866,224.705023148,0,1,29,45,0,First Post,56,Poor not in post,No student,Grateful not in post,12
0,231,74.2843981481,21.3623726852,4,19,16,0,First Post,89,Poor in post,No student,Grateful not in post,1
0,23,149.112789352,0,3,6,0,0,First Post,58,Poor not in post,No student,Grateful not in post,5
0,489,121.764282407,0,4,19,19,0,First Post,44,Poor not in post,No student,Grateful not in post,1
1,893,918.920740741,7.58611111111,8,37,111,1,Posted Before,274,Poor not in post,No student,Grateful not in post,0
0,0,0,0,3,0,0,0,First Post,16,Poor not in post,No student,Grateful not in post,1
0,48,100.86630787,0,8,4,3,0,First Post,20,Poor not in post,No student,Grateful not in post,0
0,22,162.118854167,0,7,8,4,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,1838,285.685775463,0,2,31,7,0,First Post,40,Poor not in post,Student,Grateful not in post,0
0,191,37.4074305556,0,14,13,3,0,First Post,57,Poor not in post,No student,Grateful not in post,0
0,1,0,0,1,1,0,0,First Post,76,Poor not in post,No student,Grateful not in post,-1
0,1262,631.534189815,0,3,48,28,0,First Post,89,Poor not in post,No student,Grateful not in post,-6
0,237,60.8625810185,0,5,8,12,0,First Post,138,Poor not in post,No student,Grateful not in post,5
0,1846,633.211875,0,7,45,53,0,First Post,33,Poor not in post,No student,Grateful not in post,1
0,544,168.782430556,0,3,15,15,0,First Post,31,Poor not in post,No student,Grateful not in post,0
0,6,238.690104167,0,4,1,1,0,First Post,11,Poor not in post,No student,Grateful not in post,5
0,1471,682.210416667,0,3,18,9,0,First Post,57,Poor not in post,No student,Grateful not in post,-4
0,888,565.032997685,0,1,18,44,0,First Post,99,Poor not in post,No student,Grateful not in post,20
0,2313,356.622002315,13.0633101852,8,16,47,0,First Post,56,Poor not in post,No student,Grateful not in post,8
0,0,0,0,6,0,0,0,First Post,43,Poor not in post,No student,Grateful not in post,1
0,197,233.080960648,0,6,21,18,0,First Post,12,Poor not in post,No student,Grateful not in post,1
1,849,221.337719907,0,10,38,13,0,First Post,31,Poor not in post,No student,Grateful not in post,2
0,0,0,0,2,0,0,0,First Post,155,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,6,0,0,0,First Post,51,Poor not in post,No student,Grateful not in post,2
0,36,33.5603240741,0,1,3,0,0,First Post,38,Poor not in post,No student,Grateful not in post,-4
1,8680,1042.9059838,0,6,44,28,0,First Post,43,Poor not in post,No student,Grateful not in post,-2
0,314,263.987546296,19.9939814815,2,25,2,0,First Post,29,Poor not in post,Student,Grateful not in post,1
0,1690,75.0031597222,0,3,3,41,0,First Post,167,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,1,0,0,0,First Post,104,Poor not in post,Student,Grateful not in post,1
0,2424,333.168194444,198.803206019,3,80,38,0,First Post,25,Poor not in post,No student,Grateful not in post,0
0,1,0,0,1,1,0,0,First Post,38,Poor not in post,No student,Grateful not in post,-3
0,262,289.860983796,0,5,13,29,0,First Post,74,Poor not in post,No student,Grateful not in post,-3
0,1010,232.890601852,0,1,13,7,0,First Post,21,Poor not in post,No student,Grateful not in post,-2
0,4,0,0,7,1,0,0,First Post,62,Poor not in post,No student,Grateful not in post,4
0,602,201.652916667,172.712546296,2,32,74,1,Posted Before,14,Poor not in post,No student,Grateful not in post,0
0,2185,304.234513889,0,2,75,172,0,First Post,33,Poor not in post,No student,Grateful not in post,5
0,56,33.7706944444,28.7711226852,2,6,1,0,First Post,93,Poor not in post,No student,Grateful not in post,7
1,19,95.2616666667,0,6,5,1,0,First Post,67,Poor not in post,No student,Grateful not in post,-1
0,322,391.941134259,0,3,10,0,0,First Post,33,Poor not in post,No student,Grateful not in post,0
1,464,45.9881481481,0,17,11,16,0,First Post,44,Poor not in post,No student,Grateful not in post,-4
0,734,955.71818287,0,21,34,17,0,First Post,53,Poor not in post,No student,Grateful not in post,7
0,3096,383.04400463,0,14,27,71,0,First Post,31,Poor not in post,Student,Grateful not in post,-1
0,57,223.93181713,0,5,11,3,0,First Post,54,Poor not in post,No student,Grateful not in post,4
1,200,408.173657407,0,1,7,14,0,First Post,40,Poor not in post,No student,Grateful not in post,-4
0,1690,408.376956019,0,4,34,6,0,First Post,108,Poor not in post,No student,Grateful not in post,-11
1,2060,246.321446759,40.9318865741,5,19,49,0,First Post,108,Poor not in post,No student,Grateful not in post,9
0,2196,740.570474537,0,2,30,32,0,First Post,48,Poor not in post,No student,Grateful not in post,1
0,1448,1115.6180787,0,2,51,49,0,First Post,56,Poor not in post,No student,Grateful not in post,0
1,20,138.724398148,0,8,4,2,0,First Post,107,Poor not in post,No student,Grateful not in post,11
0,0,0,0,2,1,0,0,First Post,33,Poor not in post,No student,Grateful not in post,5
0,0,0,0,2,0,0,0,First Post,111,Poor not in post,No student,Grateful not in post,-2
0,904,512.127280093,0,2,28,58,0,First Post,246,Poor not in post,No student,Grateful not in post,9
0,356,274.565625,0,3,18,29,0,First Post,50,Poor not in post,No student,Grateful not in post,7
0,67,293.077037037,0,6,6,0,0,First Post,80,Poor not in post,No student,Grateful not in post,0
0,2,0,0,17,1,0,0,First Post,28,Poor not in post,No student,Grateful not in post,-5
0,5229,610.667222222,0,9,53,86,0,First Post,113,Poor not in post,No student,Grateful not in post,7
0,19,20.4987152778,0,7,2,1,0,First Post,17,Poor not in post,No student,Grateful not in post,-1
1,1264,193.042962963,0,3,8,37,0,First Post,149,Poor not in post,No student,Grateful in post,1
1,493,512.833587963,6.90141203704,1,19,11,0,First Post,31,Poor not in post,No student,Grateful not in post,0
0,4,0.821805555556,0,6,2,0,0,First Post,38,Poor not in post,No student,Grateful not in post,3
1,4,15.0213078704,0,9,1,0,0,First Post,45,Poor not in post,No student,Grateful not in post,10
1,238,183.252800926,90.1729976852,5,11,15,1,Posted Before,57,Poor not in post,No student,Grateful not in post,6
1,151,215.616724537,189.205011574,5,7,8,0,First Post,83,Poor not in post,No student,Grateful not in post,3
1,94,202.989652778,0,9,9,1,0,First Post,121,Poor not in post,No student,Grateful not in post,-13
0,0,0,0,16,0,0,0,First Post,119,Poor not in post,No student,Grateful not in post,15
0,1099,483.480034722,0,3,39,88,0,First Post,125,Poor not in post,No student,Grateful not in post,1
0,15,390.211099537,0,15,5,4,0,First Post,35,Poor not in post,No student,Grateful not in post,4
0,2,189.162106481,0,7,2,2,0,First Post,91,Poor not in post,No student,Grateful not in post,0
0,88,196.590451389,34.5845601852,5,13,2,0,First Post,110,Poor not in post,No student,Grateful not in post,3
0,258,33.7554976852,0,2,11,9,0,First Post,33,Poor not in post,No student,Grateful not in post,0
0,609,265.97712963,0,4,32,76,0,First Post,26,Poor not in post,No student,Grateful not in post,0
0,86,154.396203704,0,4,3,4,0,First Post,430,Poor not in post,No student,Grateful not in post,4
0,1,0.032337962963,0.032337962963,8,1,0,0,First Post,115,Poor not in post,Student,Grateful not in post,-1
0,1638,157.389733796,0,3,27,68,0,First Post,41,Poor not in post,No student,Grateful not in post,-3
0,621,158.798171296,0,3,20,7,0,First Post,18,Poor not in post,No student,Grateful not in post,-2
0,229,471.264074074,0,8,24,26,0,First Post,78,Poor not in post,No student,Grateful not in post,2
0,1,0.109131944444,0.109131944444,1,1,0,0,First Post,139,Poor not in post,No student,Grateful not in post,2
0,0,0,0,5,0,0,0,First Post,71,Poor not in post,No student,Grateful not in post,0
0,7657,391.790902778,0.594375,2,41,35,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
1,10,76.6280324074,0,4,4,0,0,First Post,22,Poor not in post,No student,Grateful not in post,0
0,5,90.5339583333,0,6,4,4,0,First Post,80,Poor not in post,No student,Grateful not in post,-4
1,1,0,0,4,1,0,0,First Post,158,Poor not in post,No student,Grateful not in post,7
0,1175,327.018611111,0,1,24,74,0,First Post,33,Poor not in post,No student,Grateful not in post,0
1,3585,391.933912037,0,3,128,627,0,First Post,162,Poor not in post,Student,Grateful not in post,1
0,0,0,0,3,0,0,0,First Post,17,Poor not in post,No student,Grateful not in post,0
0,0,0,0,4,0,0,0,First Post,57,Poor not in post,No student,Grateful not in post,2
0,23,248.569201389,0,10,7,2,0,First Post,202,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,3,0,0,0,First Post,63,Poor not in post,No student,Grateful not in post,2
1,2013,411.171655093,0,5,53,56,0,First Post,105,Poor not in post,No student,Grateful not in post,6
0,369,612.765613426,0,3,24,8,0,First Post,52,Poor not in post,No student,Grateful not in post,5
1,51,0.205775462963,0,6,1,3,0,First Post,377,Poor not in post,No student,Grateful not in post,24
1,1196,597.788831019,0,11,28,39,0,First Post,28,Poor not in post,No student,Grateful not in post,2
0,5,1.31892361111,1.31892361111,2,1,0,0,First Post,65,Poor not in post,No student,Grateful not in post,-3
1,698,156.941539352,138.401909722,6,15,8,0,First Post,94,Poor not in post,No student,Grateful not in post,-5
0,0,0,0,10,0,0,0,First Post,89,Poor not in post,No student,Grateful not in post,2
0,1071,130.231608796,0,3,30,27,0,First Post,57,Poor not in post,No student,Grateful not in post,2
0,0,0,0,8,0,0,0,First Post,36,Poor not in post,No student,Grateful not in post,6
0,3877,91.6785532407,0,5,14,36,0,First Post,8,Poor not in post,No student,Grateful not in post,3
0,0,0,0,3,0,0,0,First Post,114,Poor not in post,No student,Grateful not in post,-1
0,3957,322.025092593,0,3,61,149,0,First Post,41,Poor not in post,No student,Grateful not in post,5
0,8183,813.82181713,0,7,43,40,0,First Post,197,Poor not in post,No student,Grateful not in post,1
0,38,102.022581019,0,4,8,3,0,First Post,12,Poor not in post,No student,Grateful not in post,0
1,0,0,0,3,0,0,0,First Post,170,Poor not in post,No student,Grateful not in post,5
0,426,105.353240741,0,7,13,21,0,First Post,32,Poor not in post,No student,Grateful not in post,4
0,6390,1272.07046296,0,1,92,269,0,First Post,129,Poor in post,No student,Grateful not in post,9
0,86,289.911979167,0,6,3,1,0,First Post,58,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,7,0,0,0,First Post,51,Poor not in post,No student,Grateful not in post,3
1,2327,356.965115741,17.6905671296,14,18,11,1,Posted Before,8,Poor not in post,No student,Grateful not in post,-1
0,29,115.496319444,0,2,7,4,0,First Post,76,Poor not in post,No student,Grateful not in post,-1
0,247,90.3316203704,0,21,12,7,0,First Post,48,Poor not in post,No student,Grateful not in post,4
0,0,0,0,6,0,0,0,First Post,43,Poor not in post,No student,Grateful in post,10
1,129,99.8163773148,0,1,9,2,0,First Post,152,Poor not in post,No student,Grateful not in post,3
0,13,80.0849537037,0,9,3,4,0,First Post,129,Poor not in post,No student,Grateful not in post,7
0,3436,780.296712963,0,1,88,36,0,First Post,94,Poor not in post,No student,Grateful not in post,0
0,28,254.681041667,0,1,4,0,0,First Post,69,Poor not in post,No student,Grateful in post,3
1,924,453.606030093,0,5,12,12,0,First Post,22,Poor in post,Student,Grateful not in post,1
0,1745,102.840613426,0,5,29,2,0,First Post,50,Poor not in post,No student,Grateful not in post,-2
0,1025,103.445520833,5.50603009259,8,18,10,0,First Post,12,Poor not in post,No student,Grateful not in post,-3
0,3888,520.687835648,0,18,36,243,0,First Post,16,Poor not in post,No student,Grateful not in post,0
0,2,0,0,3,1,0,0,First Post,178,Poor not in post,No student,Grateful not in post,4
1,369,600.975706019,0,8,18,23,0,First Post,99,Poor not in post,No student,Grateful not in post,1
1,7532,393.649664352,0,4,26,43,0,First Post,31,Poor not in post,No student,Grateful not in post,5
1,32,2.53142361111,2.53142361111,8,9,6,0,First Post,5,Poor not in post,No student,Grateful not in post,0
0,0,0,0,6,0,0,0,First Post,138,Poor not in post,No student,Grateful not in post,9
0,120,985.112453704,0,2,21,10,0,First Post,197,Poor in post,No student,Grateful not in post,-2
0,425,653.333009259,0,13,33,3,0,First Post,123,Poor in post,No student,Grateful not in post,5
0,0,0,0,1,0,0,0,First Post,39,Poor not in post,No student,Grateful not in post,-1
1,19,104.824039352,0,7,2,2,0,First Post,372,Poor not in post,No student,Grateful in post,12
0,1,0,0,9,1,0,0,First Post,53,Poor not in post,No student,Grateful not in post,1
0,0,0,0,1,0,0,0,First Post,40,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,5,0,0,0,First Post,26,Poor not in post,No student,Grateful not in post,-3
0,-1,0,0,2,1,0,0,First Post,19,Poor not in post,No student,Grateful not in post,13
0,126,112.9978125,0,5,7,3,0,First Post,202,Poor not in post,No student,Grateful not in post,-6
0,724,615.759085648,0,4,46,24,0,First Post,12,Poor not in post,No student,Grateful not in post,3
0,0,0,0,1,0,0,0,First Post,50,Poor not in post,No student,Grateful not in post,2
0,0,0,0,8,0,0,0,First Post,72,Poor not in post,No student,Grateful not in post,-6
0,4,0,0,4,1,0,0,First Post,26,Poor not in post,No student,Grateful not in post,-2
1,237,819.262893519,0,6,11,2,0,First Post,54,Poor not in post,No student,Grateful not in post,-1
0,1788,170.199409722,0,9,18,24,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,540,59.5741666667,0,4,23,20,0,First Post,77,Poor not in post,No student,Grateful not in post,-6
0,109,392.889016204,0,2,8,7,0,First Post,13,Poor not in post,No student,Grateful in post,4
0,27,136.942662037,0,4,5,1,0,First Post,35,Poor not in post,No student,Grateful not in post,5
0,22,29.1979513889,0,3,8,2,0,First Post,50,Poor not in post,No student,Grateful not in post,0
0,0,0,0,2,0,0,0,First Post,47,Poor not in post,No student,Grateful not in post,1
0,159,637.914814815,484.903900463,4,28,9,1,Posted Before,4,Poor not in post,No student,Grateful not in post,0
0,0,0,0,3,0,0,0,First Post,38,Poor not in post,No student,Grateful not in post,0
0,0,0,0,1,0,0,0,First Post,61,Poor not in post,No student,Grateful not in post,3
0,0,0,0,7,0,0,0,First Post,154,Poor not in post,No student,Grateful not in post,-6
1,1863,1241.58771991,664.718530093,3,28,11,1,Posted Before,86,Poor not in post,No student,Grateful not in post,-2
1,40,88.9688194444,0,3,4,1,0,First Post,6,Poor not in post,No student,Grateful not in post,NA
